,Unnamed: 0,latitude,longitude,elevation,time,heart_rate,cadence,geometry,effort_zone
2206,2206,40.711927,-73.993656,29.9,2022-03-03 12:35:40+00:00,162,86,POINT (-73.993656 40.711927),2
2207,2207,40.711901,-73.993647,30.0,2022-03-03 12:35:41+00:00,162,86,POINT (-73.993647 40.711901),2
2208,2208,40.711873,-73.993644,30.1,2022-03-03 12:35:42+00:00,161,87,POINT (-73.993644 40.711873),2
2209,2209,40.711846,-73.993639,30.2,2022-03-03 12:35:43+00:00,161,87,POINT (-73.993639 40.711846),2
2210,2210,40.711822,-73.993635,30.3,2022-03-03 12:35:44+00:00,161,86,POINT (-73.993635 40.711822),2
2211,2211,40.711801,-73.993625,30.4,2022-03-03 12:35:45+00:00,161,86,POINT (-73.993625 40.711801),2
2212,2212,40.711778,-73.993605,30.5,2022-03-03 12:35:46+00:00,161,86,POINT (-73.993605 40.711778),2
2213,2213,40.711756,-73.993598,30.6,2022-03-03 12:35:47+00:00,160,86,POINT (-73.993598 40.711756),2
2214,2214,40.711733,-73.993571,30.7,2022-03-03 12:35:48+00:00,160,86,POINT (-73.993571 40.711733),2
2215,2215,40.711721,-73.993552,30.7,2022-03-03 12:35:49+00:00,161,86,POINT (-73.993552 40.711721),2
2216,2216,40.711706,-73.99354,30.8,2022-03-03 12:35:50+00:00,161,85,POINT (-73.99354 40.711706),2
2217,2217,40.711684,-73.993528,30.9,2022-03-03 12:35:51+00:00,160,85,POINT (-73.993528 40.711684),2
2218,2218,40.711664,-73.993518,31.0,2022-03-03 12:35:52+00:00,161,85,POINT (-73.993518 40.711664),2
2219,2219,40.711641,-73.993506,31.1,2022-03-03 12:35:53+00:00,161,85,POINT (-73.993506 40.711641),2
2220,2220,40.711614,-73.993481,31.2,2022-03-03 12:35:54+00:00,161,86,POINT (-73.993481 40.711614),2
2221,2221,40.711592,-73.993464,31.3,2022-03-03 12:35:55+00:00,161,86,POINT (-73.993464 40.711592),2
2222,2222,40.711567,-73.993447,31.4,2022-03-03 12:35:56+00:00,161,85,POINT (-73.993447 40.711567),2
2223,2223,40.711543,-73.993434,31.5,2022-03-03 12:35:57+00:00,161,85,POINT (-73.993434 40.711543),2
2224,2224,40.711521,-73.993424,31.5,2022-03-03 12:35:58+00:00,161,85,POINT (-73.993424 40.711521),2
2225,2225,40.7115,-73.993418,31.6,2022-03-03 12:35:59+00:00,161,85,POINT (-73.993418 40.7115),2
2226,2226,40.711479,-73.993405,31.7,2022-03-03 12:36:00+00:00,161,85,POINT (-73.993405 40.711479),2
2227,2227,40.711459,-73.993395,31.8,2022-03-03 12:36:01+00:00,161,85,POINT (-73.993395 40.711459),2
2228,2228,40.711441,-73.993378,31.8,2022-03-03 12:36:02+00:00,161,85,POINT (-73.993378 40.711441),2
2229,2229,40.711421,-73.993368,31.9,2022-03-03 12:36:03+00:00,161,85,POINT (-73.993368 40.711421),2
2230,2230,40.711392,-73.993343,32.0,2022-03-03 12:36:04+00:00,161,85,POINT (-73.993343 40.711392),2
2231,2231,40.711364,-73.993332,32.1,2022-03-03 12:36:05+00:00,161,86,POINT (-73.993332 40.711364),2
2232,2232,40.711343,-73.993315,32.2,2022-03-03 12:36:06+00:00,162,86,POINT (-73.993315 40.711343),2
2233,2233,40.711323,-73.9933,32.3,2022-03-03 12:36:07+00:00,162,86,POINT (-73.9933 40.711323),2
2234,2234,40.711308,-73.993288,32.3,2022-03-03 12:36:08+00:00,162,86,POINT (-73.993288 40.711308),2
2235,2235,40.711289,-73.993271,32.4,2022-03-03 12:36:09+00:00,162,85,POINT (-73.993271 40.711289),2
2236,2236,40.711267,-73.993259,32.5,2022-03-03 12:36:10+00:00,162,85,POINT (-73.993259 40.711267),2
2237,2237,40.711243,-73.993246,32.6,2022-03-03 12:36:11+00:00,163,86,POINT (-73.993246 40.711243),2
2238,2238,40.711214,-73.993231,32.7,2022-03-03 12:36:12+00:00,163,86,POINT (-73.993231 40.711214),2
2239,2239,40.711191,-73.993212,32.8,2022-03-03 12:36:13+00:00,163,86,POINT (-73.993212 40.711191),2
2240,2240,40.711171,-73.993194,32.9,2022-03-03 12:36:14+00:00,163,85,POINT (-73.993194 40.711171),2
2241,2241,40.711149,-73.99318,33.0,2022-03-03 12:36:15+00:00,163,85,POINT (-73.99318 40.711149),2
2242,2242,40.711126,-73.993163,33.1,2022-03-03 12:36:16+00:00,163,85,POINT (-73.993163 40.711126),2
2243,2243,40.711103,-73.993139,33.2,2022-03-03 12:36:17+00:00,163,87,POINT (-73.993139 40.711103),2
2244,2244,40.711082,-73.993113,33.3,2022-03-03 12:36:18+00:00,163,87,POINT (-73.993113 40.711082),2
2245,2245,40.711064,-73.993089,33.4,2022-03-03 12:36:19+00:00,163,87,POINT (-73.993089 40.711064),2
2246,2246,40.711042,-73.993059,33.5,2022-03-03 12:36:20+00:00,163,87,POINT (-73.993059 40.711042),2
2247,2247,40.711023,-73.993038,33.6,2022-03-03 12:36:21+00:00,162,86,POINT (-73.993038 40.711023),2
2248,2248,40.711004,-73.993014,33.7,2022-03-03 12:36:22+00:00,162,86,POINT (-73.993014 40.711004),2
2249,2249,40.710984,-73.992993,33.7,2022-03-03 12:36:23+00:00,162,87,POINT (-73.992993 40.710984),2
2250,2250,40.710957,-73.992973,33.8,2022-03-03 12:36:24+00:00,162,87,POINT (-73.992973 40.710957),2
2251,2251,40.71093,-73.992957,33.9,2022-03-03 12:36:25+00:00,161,87,POINT (-73.992957 40.71093),2
2252,2252,40.710908,-73.992936,34.0,2022-03-03 12:36:26+00:00,161,87,POINT (-73.992936 40.710908),2
2253,2253,40.710887,-73.992924,34.1,2022-03-03 12:36:27+00:00,161,86,POINT (-73.992924 40.710887),2
2254,2254,40.710865,-73.992904,34.2,2022-03-03 12:36:28+00:00,161,85,POINT (-73.992904 40.710865),2
2255,2255,40.710844,-73.992885,34.2,2022-03-03 12:36:29+00:00,161,85,POINT (-73.992885 40.710844),2
2256,2256,40.710815,-73.992862,34.3,2022-03-03 12:36:30+00:00,162,87,POINT (-73.992862 40.710815),2
2257,2257,40.710781,-73.992837,34.5,2022-03-03 12:36:31+00:00,161,87,POINT (-73.992837 40.710781),2
2258,2258,40.710761,-73.992827,34.5,2022-03-03 12:36:32+00:00,161,87,POINT (-73.992827 40.710761),2
2259,2259,40.710731,-73.992808,34.7,2022-03-03 12:36:33+00:00,162,87,POINT (-73.992808 40.710731),2
2260,2260,40.710703,-73.992797,34.8,2022-03-03 12:36:34+00:00,162,86,POINT (-73.992797 40.710703),2
2261,2261,40.710676,-73.992785,34.9,2022-03-03 12:36:35+00:00,162,86,POINT (-73.992785 40.710676),2
2262,2262,40.710647,-73.992763,35.0,2022-03-03 12:36:36+00:00,162,86,POINT (-73.992763 40.710647),2
2263,2263,40.710619,-73.992734,35.1,2022-03-03 12:36:37+00:00,162,86,POINT (-73.992734 40.710619),2
2264,2264,40.710594,-73.992711,35.2,2022-03-03 12:36:38+00:00,162,86,POINT (-73.992711 40.710594),2
2265,2265,40.710561,-73.992716,35.4,2022-03-03 12:36:39+00:00,162,86,POINT (-73.992716 40.710561),2
2266,2266,40.710533,-73.992686,35.5,2022-03-03 12:36:40+00:00,162,86,POINT (-73.992686 40.710533),2
2267,2267,40.71051,-73.992673,35.6,2022-03-03 12:36:41+00:00,162,86,POINT (-73.992673 40.71051),2
2268,2268,40.710483,-73.992656,35.7,2022-03-03 12:36:42+00:00,162,86,POINT (-73.992656 40.710483),2
2269,2269,40.710458,-73.992627,35.8,2022-03-03 12:36:43+00:00,161,86,POINT (-73.992627 40.710458),2
2270,2270,40.710433,-73.992613,35.9,2022-03-03 12:36:44+00:00,162,86,POINT (-73.992613 40.710433),2
2271,2271,40.710407,-73.992608,36.0,2022-03-03 12:36:45+00:00,162,86,POINT (-73.992608 40.710407),2
2272,2272,40.710377,-73.992603,36.1,2022-03-03 12:36:46+00:00,162,86,POINT (-73.992603 40.710377),2
2273,2273,40.710349,-73.992594,36.2,2022-03-03 12:36:47+00:00,162,86,POINT (-73.992594 40.710349),2
2274,2274,40.710323,-73.992577,36.3,2022-03-03 12:36:48+00:00,161,86,POINT (-73.992577 40.710323),2
2275,2275,40.710302,-73.992564,36.3,2022-03-03 12:36:49+00:00,162,85,POINT (-73.992564 40.710302),2
2276,2276,40.710279,-73.992557,36.4,2022-03-03 12:36:50+00:00,163,85,POINT (-73.992557 40.710279),2
2277,2277,40.710254,-73.992541,36.5,2022-03-03 12:36:51+00:00,163,87,POINT (-73.992541 40.710254),2
2278,2278,40.710228,-73.992513,36.6,2022-03-03 12:36:52+00:00,164,87,POINT (-73.992513 40.710228),2
2279,2279,40.710205,-73.992493,36.7,2022-03-03 12:36:53+00:00,164,87,POINT (-73.992493 40.710205),2
2280,2280,40.710179,-73.992488,36.7,2022-03-03 12:36:54+00:00,164,87,POINT (-73.992488 40.710179),2
2281,2281,40.710158,-73.992481,36.8,2022-03-03 12:36:55+00:00,164,87,POINT (-73.992481 40.710158),2
2282,2282,40.710134,-73.99248,36.9,2022-03-03 12:36:56+00:00,165,87,POINT (-73.99248 40.710134),3
2283,2283,40.710105,-73.99248,37.0,2022-03-03 12:36:57+00:00,165,87,POINT (-73.99248 40.710105),3
2284,2284,40.710078,-73.992469,37.1,2022-03-03 12:36:58+00:00,166,87,POINT (-73.992469 40.710078),3
2285,2285,40.710049,-73.992467,37.2,2022-03-03 12:36:59+00:00,166,87,POINT (-73.992467 40.710049),3
2286,2286,40.710023,-73.992466,37.3,2022-03-03 12:37:00+00:00,165,86,POINT (-73.992466 40.710023),3
2287,2287,40.709999,-73.992461,37.4,2022-03-03 12:37:01+00:00,165,86,POINT (-73.992461 40.709999),3
2288,2288,40.709979,-73.992451,37.4,2022-03-03 12:37:02+00:00,165,87,POINT (-73.992451 40.709979),3
2289,2289,40.709955,-73.992446,37.5,2022-03-03 12:37:03+00:00,165,87,POINT (-73.992446 40.709955),3
2290,2290,40.70993,-73.992439,37.6,2022-03-03 12:37:04+00:00,165,87,POINT (-73.992439 40.70993),3
2291,2291,40.709911,-73.992426,37.7,2022-03-03 12:37:05+00:00,164,87,POINT (-73.992426 40.709911),2
2292,2292,40.709893,-73.99242,37.8,2022-03-03 12:37:06+00:00,165,87,POINT (-73.99242 40.709893),3
2293,2293,40.709877,-73.992414,37.8,2022-03-03 12:37:07+00:00,164,86,POINT (-73.992414 40.709877),2
2294,2294,40.709853,-73.992413,37.9,2022-03-03 12:37:08+00:00,164,86,POINT (-73.992413 40.709853),2
2295,2295,40.709833,-73.992401,38.0,2022-03-03 12:37:09+00:00,164,86,POINT (-73.992401 40.709833),2
2296,2296,40.709811,-73.992397,38.0,2022-03-03 12:37:10+00:00,164,87,POINT (-73.992397 40.709811),2
2297,2297,40.709788,-73.992388,38.1,2022-03-03 12:37:11+00:00,164,87,POINT (-73.992388 40.709788),2
2298,2298,40.709765,-73.992378,38.2,2022-03-03 12:37:12+00:00,164,87,POINT (-73.992378 40.709765),2
2299,2299,40.709744,-73.992371,38.2,2022-03-03 12:37:13+00:00,164,87,POINT (-73.992371 40.709744),2
2300,2300,40.709724,-73.992366,38.3,2022-03-03 12:37:14+00:00,164,86,POINT (-73.992366 40.709724),2
2301,2301,40.709704,-73.992365,38.4,2022-03-03 12:37:15+00:00,164,86,POINT (-73.992365 40.709704),2
2302,2302,40.709684,-73.992356,38.4,2022-03-03 12:37:16+00:00,164,87,POINT (-73.992356 40.709684),2
2303,2303,40.709667,-73.992335,38.5,2022-03-03 12:37:17+00:00,164,87,POINT (-73.992335 40.709667),2
2304,2304,40.709648,-73.992317,38.6,2022-03-03 12:37:18+00:00,164,88,POINT (-73.992317 40.709648),2
2305,2305,40.709621,-73.992305,38.7,2022-03-03 12:37:19+00:00,164,88,POINT (-73.992305 40.709621),2
2306,2306,40.7096,-73.992295,38.8,2022-03-03 12:37:20+00:00,164,88,POINT (-73.992295 40.7096),2
2307,2307,40.709583,-73.992284,38.8,2022-03-03 12:37:21+00:00,164,88,POINT (-73.992284 40.709583),2
2308,2308,40.709562,-73.992277,38.9,2022-03-03 12:37:22+00:00,165,88,POINT (-73.992277 40.709562),3
2309,2309,40.709543,-73.99227,39.0,2022-03-03 12:37:23+00:00,165,87,POINT (-73.99227 40.709543),3
2310,2310,40.70952,-73.992268,39.0,2022-03-03 12:37:24+00:00,164,87,POINT (-73.992268 40.70952),2
2311,2311,40.709497,-73.99226,39.1,2022-03-03 12:37:25+00:00,164,87,POINT (-73.99226 40.709497),2
2312,2312,40.709476,-73.992249,39.2,2022-03-03 12:37:26+00:00,165,87,POINT (-73.992249 40.709476),3
2313,2313,40.709456,-73.992236,39.3,2022-03-03 12:37:27+00:00,165,87,POINT (-73.992236 40.709456),3
2314,2314,40.709437,-73.992228,39.4,2022-03-03 12:37:28+00:00,165,87,POINT (-73.992228 40.709437),3
2315,2315,40.709416,-73.99219,39.5,2022-03-03 12:37:29+00:00,165,87,POINT (-73.99219 40.709416),3
2316,2316,40.709398,-73.992168,39.6,2022-03-03 12:37:30+00:00,165,86,POINT (-73.992168 40.709398),3
2317,2317,40.709378,-73.992156,39.6,2022-03-03 12:37:31+00:00,165,86,POINT (-73.992156 40.709378),3
2318,2318,40.709356,-73.992147,39.7,2022-03-03 12:37:32+00:00,165,86,POINT (-73.992147 40.709356),3
2319,2319,40.709335,-73.992141,39.8,2022-03-03 12:37:33+00:00,165,86,POINT (-73.992141 40.709335),3
2320,2320,40.709311,-73.992136,39.9,2022-03-03 12:37:34+00:00,165,86,POINT (-73.992136 40.709311),3
2321,2321,40.709285,-73.992126,40.0,2022-03-03 12:37:35+00:00,165,86,POINT (-73.992126 40.709285),3
2322,2322,40.709257,-73.992115,40.1,2022-03-03 12:37:36+00:00,165,86,POINT (-73.992115 40.709257),3
2323,2323,40.709227,-73.992102,40.2,2022-03-03 12:37:37+00:00,165,86,POINT (-73.992102 40.709227),3
2324,2324,40.709197,-73.99209,40.3,2022-03-03 12:37:38+00:00,165,86,POINT (-73.99209 40.709197),3
2325,2325,40.70917,-73.992086,40.4,2022-03-03 12:37:39+00:00,165,86,POINT (-73.992086 40.70917),3
2326,2326,40.709143,-73.992071,40.5,2022-03-03 12:37:40+00:00,165,87,POINT (-73.992071 40.709143),3
2327,2327,40.709114,-73.992061,40.7,2022-03-03 12:37:41+00:00,165,87,POINT (-73.992061 40.709114),3
2328,2328,40.709086,-73.992047,40.8,2022-03-03 12:37:42+00:00,165,87,POINT (-73.992047 40.709086),3
2329,2329,40.70906,-73.992035,40.9,2022-03-03 12:37:43+00:00,165,87,POINT (-73.992035 40.70906),3
2330,2330,40.709033,-73.992027,41.0,2022-03-03 12:37:44+00:00,166,87,POINT (-73.992027 40.709033),3
2331,2331,40.709007,-73.992014,41.1,2022-03-03 12:37:45+00:00,166,87,POINT (-73.992014 40.709007),3
2332,2332,40.708981,-73.991999,41.2,2022-03-03 12:37:46+00:00,165,86,POINT (-73.991999 40.708981),3
2333,2333,40.70895,-73.991972,41.3,2022-03-03 12:37:47+00:00,165,86,POINT (-73.991972 40.70895),3
2334,2334,40.708925,-73.991953,41.4,2022-03-03 12:37:48+00:00,166,86,POINT (-73.991953 40.708925),3
2335,2335,40.7089,-73.991934,41.5,2022-03-03 12:37:49+00:00,165,86,POINT (-73.991934 40.7089),3
2336,2336,40.708874,-73.991918,41.6,2022-03-03 12:37:50+00:00,165,86,POINT (-73.991918 40.708874),3
2337,2337,40.708856,-73.991908,41.7,2022-03-03 12:37:51+00:00,166,86,POINT (-73.991908 40.708856),3
2338,2338,40.708832,-73.991902,41.8,2022-03-03 12:37:52+00:00,166,86,POINT (-73.991902 40.708832),3
2339,2339,40.708807,-73.991889,41.9,2022-03-03 12:37:53+00:00,166,87,POINT (-73.991889 40.708807),3
2340,2340,40.708784,-73.991871,42.0,2022-03-03 12:37:54+00:00,166,87,POINT (-73.991871 40.708784),3
2341,2341,40.708763,-73.99186,42.1,2022-03-03 12:37:55+00:00,166,87,POINT (-73.99186 40.708763),3
2342,2342,40.708741,-73.991847,42.2,2022-03-03 12:37:56+00:00,165,86,POINT (-73.991847 40.708741),3
2343,2343,40.70872,-73.99184,42.2,2022-03-03 12:37:57+00:00,165,86,POINT (-73.99184 40.70872),3
2344,2344,40.708696,-73.991823,42.3,2022-03-03 12:37:58+00:00,165,86,POINT (-73.991823 40.708696),3
2345,2345,40.708672,-73.991809,42.4,2022-03-03 12:37:59+00:00,165,87,POINT (-73.991809 40.708672),3
2346,2346,40.708643,-73.9918,42.4,2022-03-03 12:38:00+00:00,165,88,POINT (-73.9918 40.708643),3
2347,2347,40.708618,-73.991783,42.5,2022-03-03 12:38:01+00:00,166,88,POINT (-73.991783 40.708618),3
2348,2348,40.708594,-73.991766,42.5,2022-03-03 12:38:02+00:00,166,88,POINT (-73.991766 40.708594),3
2349,2349,40.708567,-73.991749,42.6,2022-03-03 12:38:03+00:00,165,87,POINT (-73.991749 40.708567),3
2350,2350,40.708537,-73.991724,42.7,2022-03-03 12:38:04+00:00,166,87,POINT (-73.991724 40.708537),3
2351,2351,40.708513,-73.991717,42.7,2022-03-03 12:38:05+00:00,166,87,POINT (-73.991717 40.708513),3
2352,2352,40.708496,-73.991708,42.8,2022-03-03 12:38:06+00:00,166,87,POINT (-73.991708 40.708496),3
2353,2353,40.708478,-73.991703,42.8,2022-03-03 12:38:07+00:00,166,87,POINT (-73.991703 40.708478),3
2354,2354,40.70846,-73.991693,42.8,2022-03-03 12:38:08+00:00,167,87,POINT (-73.991693 40.70846),3
2355,2355,40.708443,-73.991682,42.9,2022-03-03 12:38:09+00:00,167,87,POINT (-73.991682 40.708443),3
2356,2356,40.708417,-73.991675,42.9,2022-03-03 12:38:10+00:00,167,86,POINT (-73.991675 40.708417),3
2357,2357,40.708393,-73.991664,42.9,2022-03-03 12:38:11+00:00,167,86,POINT (-73.991664 40.708393),3
2358,2358,40.708375,-73.991655,43.0,2022-03-03 12:38:12+00:00,167,87,POINT (-73.991655 40.708375),3
2359,2359,40.708357,-73.991647,43.0,2022-03-03 12:38:13+00:00,167,87,POINT (-73.991647 40.708357),3
2360,2360,40.708335,-73.991639,43.0,2022-03-03 12:38:14+00:00,167,87,POINT (-73.991639 40.708335),3
2361,2361,40.708311,-73.991636,43.1,2022-03-03 12:38:15+00:00,168,88,POINT (-73.991636 40.708311),3
2362,2362,40.70829,-73.991621,43.1,2022-03-03 12:38:16+00:00,168,88,POINT (-73.991621 40.70829),3
2363,2363,40.708268,-73.991615,43.1,2022-03-03 12:38:17+00:00,168,87,POINT (-73.991615 40.708268),3
2364,2364,40.708248,-73.991602,43.2,2022-03-03 12:38:18+00:00,167,87,POINT (-73.991602 40.708248),3
2365,2365,40.708228,-73.991589,43.2,2022-03-03 12:38:19+00:00,167,87,POINT (-73.991589 40.708228),3
2366,2366,40.708202,-73.991575,43.2,2022-03-03 12:38:20+00:00,167,87,POINT (-73.991575 40.708202),3
2367,2367,40.708182,-73.991559,43.2,2022-03-03 12:38:21+00:00,167,87,POINT (-73.991559 40.708182),3
2368,2368,40.708159,-73.991546,43.3,2022-03-03 12:38:22+00:00,166,87,POINT (-73.991546 40.708159),3
2369,2369,40.708132,-73.991533,43.3,2022-03-03 12:38:23+00:00,166,86,POINT (-73.991533 40.708132),3
2370,2370,40.708109,-73.991523,43.3,2022-03-03 12:38:24+00:00,166,86,POINT (-73.991523 40.708109),3
2371,2371,40.70809,-73.991504,43.4,2022-03-03 12:38:25+00:00,166,86,POINT (-73.991504 40.70809),3
2372,2372,40.708069,-73.991487,43.4,2022-03-03 12:38:26+00:00,166,87,POINT (-73.991487 40.708069),3
2373,2373,40.708048,-73.991467,43.4,2022-03-03 12:38:27+00:00,166,88,POINT (-73.991467 40.708048),3
2374,2374,40.708026,-73.991455,43.4,2022-03-03 12:38:28+00:00,166,88,POINT (-73.991455 40.708026),3
2375,2375,40.708,-73.991437,43.5,2022-03-03 12:38:29+00:00,166,88,POINT (-73.991437 40.708),3
2376,2376,40.707977,-73.991422,43.5,2022-03-03 12:38:30+00:00,166,88,POINT (-73.991422 40.707977),3
2377,2377,40.707953,-73.991403,43.5,2022-03-03 12:38:31+00:00,166,87,POINT (-73.991403 40.707953),3
2378,2378,40.707924,-73.991388,43.6,2022-03-03 12:38:32+00:00,166,87,POINT (-73.991388 40.707924),3
2379,2379,40.707898,-73.991376,43.6,2022-03-03 12:38:33+00:00,166,87,POINT (-73.991376 40.707898),3
2380,2380,40.70787,-73.991357,43.6,2022-03-03 12:38:34+00:00,166,87,POINT (-73.991357 40.70787),3
2381,2381,40.707844,-73.991337,43.7,2022-03-03 12:38:35+00:00,166,87,POINT (-73.991337 40.707844),3
2382,2382,40.707818,-73.991318,43.7,2022-03-03 12:38:36+00:00,166,87,POINT (-73.991318 40.707818),3
2383,2383,40.70779,-73.991299,43.7,2022-03-03 12:38:37+00:00,166,88,POINT (-73.991299 40.70779),3
2384,2384,40.707762,-73.991281,43.7,2022-03-03 12:38:38+00:00,167,88,POINT (-73.991281 40.707762),3
2385,2385,40.707735,-73.991267,43.8,2022-03-03 12:38:39+00:00,166,88,POINT (-73.991267 40.707735),3
2386,2386,40.707705,-73.991252,43.8,2022-03-03 12:38:40+00:00,165,88,POINT (-73.991252 40.707705),3
2387,2387,40.70768,-73.991234,43.8,2022-03-03 12:38:41+00:00,165,87,POINT (-73.991234 40.70768),3
2388,2388,40.707652,-73.991219,43.9,2022-03-03 12:38:42+00:00,165,87,POINT (-73.991219 40.707652),3
2389,2389,40.707626,-73.991205,43.9,2022-03-03 12:38:43+00:00,165,87,POINT (-73.991205 40.707626),3
2390,2390,40.7076,-73.991189,43.9,2022-03-03 12:38:44+00:00,165,87,POINT (-73.991189 40.7076),3
2391,2391,40.707574,-73.991178,43.9,2022-03-03 12:38:45+00:00,165,88,POINT (-73.991178 40.707574),3
2392,2392,40.707545,-73.991166,43.9,2022-03-03 12:38:46+00:00,164,88,POINT (-73.991166 40.707545),2
2393,2393,40.707517,-73.99116,44.0,2022-03-03 12:38:47+00:00,165,88,POINT (-73.99116 40.707517),3
2394,2394,40.70749,-73.991146,44.0,2022-03-03 12:38:48+00:00,164,88,POINT (-73.991146 40.70749),2
2395,2395,40.707462,-73.99113,44.0,2022-03-03 12:38:49+00:00,165,88,POINT (-73.99113 40.707462),3
2396,2396,40.707431,-73.991112,44.0,2022-03-03 12:38:50+00:00,165,88,POINT (-73.991112 40.707431),3
2397,2397,40.707404,-73.991094,44.0,2022-03-03 12:38:51+00:00,164,87,POINT (-73.991094 40.707404),2
2398,2398,40.70737,-73.991074,44.1,2022-03-03 12:38:52+00:00,164,87,POINT (-73.991074 40.70737),2
2399,2399,40.707341,-73.99106,44.1,2022-03-03 12:38:53+00:00,164,87,POINT (-73.99106 40.707341),2
2400,2400,40.707308,-73.991042,44.1,2022-03-03 12:38:54+00:00,164,88,POINT (-73.991042 40.707308),2
2401,2401,40.70728,-73.991032,44.1,2022-03-03 12:38:55+00:00,164,88,POINT (-73.991032 40.70728),2
2402,2402,40.707257,-73.991019,44.1,2022-03-03 12:38:56+00:00,164,88,POINT (-73.991019 40.707257),2
2403,2403,40.707231,-73.991011,44.1,2022-03-03 12:38:57+00:00,164,87,POINT (-73.991011 40.707231),2
2404,2404,40.707202,-73.991007,44.1,2022-03-03 12:38:58+00:00,164,86,POINT (-73.991007 40.707202),2
2405,2405,40.707177,-73.991,44.1,2022-03-03 12:38:59+00:00,164,86,POINT (-73.991 40.707177),2
2406,2406,40.707149,-73.990999,44.2,2022-03-03 12:39:00+00:00,164,87,POINT (-73.990999 40.707149),2
2407,2407,40.707124,-73.990997,44.2,2022-03-03 12:39:01+00:00,164,87,POINT (-73.990997 40.707124),2
2408,2408,40.707104,-73.990983,44.2,2022-03-03 12:39:02+00:00,164,87,POINT (-73.990983 40.707104),2
2409,2409,40.707079,-73.990963,44.2,2022-03-03 12:39:03+00:00,164,87,POINT (-73.990963 40.707079),2
2410,2410,40.707054,-73.990954,44.2,2022-03-03 12:39:04+00:00,163,87,POINT (-73.990954 40.707054),2
2411,2411,40.70703,-73.990947,44.2,2022-03-03 12:39:05+00:00,163,87,POINT (-73.990947 40.70703),2
2412,2412,40.707006,-73.990945,44.2,2022-03-03 12:39:06+00:00,163,87,POINT (-73.990945 40.707006),2
2413,2413,40.706988,-73.990941,44.2,2022-03-03 12:39:07+00:00,163,87,POINT (-73.990941 40.706988),2
2414,2414,40.70697,-73.990938,44.3,2022-03-03 12:39:08+00:00,163,88,POINT (-73.990938 40.70697),2
2415,2415,40.706952,-73.990936,44.3,2022-03-03 12:39:09+00:00,163,88,POINT (-73.990936 40.706952),2
2416,2416,40.706932,-73.990932,44.3,2022-03-03 12:39:10+00:00,163,88,POINT (-73.990932 40.706932),2
2417,2417,40.706911,-73.990929,44.3,2022-03-03 12:39:11+00:00,163,88,POINT (-73.990929 40.706911),2
2418,2418,40.706894,-73.990925,44.3,2022-03-03 12:39:12+00:00,164,87,POINT (-73.990925 40.706894),2
2419,2419,40.706874,-73.990915,44.3,2022-03-03 12:39:13+00:00,164,87,POINT (-73.990915 40.706874),2
2420,2420,40.706853,-73.990909,44.3,2022-03-03 12:39:14+00:00,163,87,POINT (-73.990909 40.706853),2
2421,2421,40.706833,-73.990904,44.3,2022-03-03 12:39:15+00:00,163,87,POINT (-73.990904 40.706833),2
